+0.687500 +0.062500 +0.100560
+0.718750 +0.062500 +0.085936
+0.750000 +0.062500 +0.070385
+0.781250 +0.062500 +0.054702
+0.812500 +0.062500 +0.039710
+0.843750 +0.062500 +0.026224
+0.875000 +0.062500 +0.014996
+0.906250 +0.062500 +0.006652
+0.937500 +0.062500 +0.001574
+0.968750 +0.062500 -0.000314
+1.000000 +0.062500 +0.000000
+0.000000 +0.093750 +0.000000
+0.031250 +0.093750 -0.002500
+0.062500 +0.093750 -0.004794
+0.093750 +0.093750 -0.003697
+0.125000 +0.093750 +0.002521
+0.156250 +0.093750 +0.014540
+0.187500 +0.093750 +0.032278
+0.218750 +0.093750 +0.055103
+0.250000 +0.093750 +0.081994
+0.281250 +0.093750 +0.111666
+0.312500 +0.093750 +0.142679
+0.343750 +0.093750 +0.173529
+0.375000 +0.093750 +0.202729
+0.406250 +0.093750 +0.228886
+0.437500 +0.093750 +0.250756
+0.468750 +0.093750 +0.267305
+0.500000 +0.093750 +0.277750
+0.531250 +0.093750 +0.281590
+0.562500 +0.093750 +0.278629
+0.593750 +0.093750 +0.268988
+0.625000 +0.093750 +0.253102
+0.656250 +0.093750 +0.231706
+0.687500 +0.093750 +0.205810
+0.718750 +0.093750 +0.176660
+0.750000 +0.093750 +0.145682
+0.781250 +0.093750 +0.114425
+0.812500 +0.093750 +0.084482
+0.843750 +0.093750 +0.057404
+0.875000 +0.093750 +0.034600
+0.906250 +0.093750 +0.017207
+0.937500 +0.093750 +0.005903
+0.968750 +0.093750 +0.000613
+1.000000 +0.093750 +0.000000
+0.000000 +0.125000 +0.000000
+0.031250 +0.125000 -0.002803
+0.062500 +0.125000 -0.004373
+0.093750 +0.125000 -0.000420
+0.125000 +0.125000 +0.011438
+0.156250 +0.125000 +0.032139
+0.187500 +0.125000 +0.061528
+0.218750 +0.125000 +0.098628
+0.250000 +0.125000 +0.141861
+0.281250 +0.125000 +0.189239
+0.312500 +0.125000 +0.238522
+0.343750 +0.125000 +0.287365
+0.375000 +0.125000 +0.333449
+0.406250 +0.125000 +0.374595
+0.437500 +0.125000 +0.408864
+0.468750 +0.125000 +0.434645
+0.500000 +0.125000 +0.450720
+0.531250 +0.125000 +0.456320
+0.562500 +0.125000 +0.451157
+0.593750 +0.125000 +0.435438
+0.625000 +0.125000 +0.409867
+0.656250 +0.125000 +0.375616
+0.687500 +0.125000 +0.334286
+0.718750 +0.125000 +0.287837
+0.750000 +0.125000 +0.238509
+0.781250 +0.125000 +0.188714
+0.812500 +0.125000 +0.140915
+0.843750 +0.125000 +0.097490
+0.875000 +0.125000 +0.060571
+0.906250 +0.125000 +0.031861
+0.937500 +0.125000 +0.012398
+0.968750 +0.125000 +0.002238
+1.000000 +0.125000 +0.000000
+0.000000 +0.156250 +0.000000
+0.031250 +0.156250 -0.002581
+0.062500 +0.156250 -0.002295
+0.093750 +0.156250 +0.006007
+0.125000 +0.156250 +0.025212
+0.156250 +0.156250 +0.056426
+0.187500 +0.156250 +0.099356
+0.218750 +0.156250 +0.152629
+0.250000 +0.156250 +0.214068
+0.281250 +0.156250 +0.280931
+0.312500 +0.156250 +0.350132
+0.343750 +0.156250 +0.418438
+0.375000 +0.156250 +0.482652
+0.406250 +0.156250 +0.539768
+0.437500 +0.156250 +0.587121
+0.468750 +0.156250 +0.622498
+0.500000 +0.156250 +0.644236
+0.531250 +0.156250 +0.651298
+0.562500 +0.156250 +0.643312
+0.593750 +0.156250 +0.620602
+0.625000 +0.156250 +0.584170
+0.656250 +0.156250 +0.535671
+0.687500 +0.156250 +0.477344
+0.718750 +0.156250 +0.411919
+0.750000 +0.156250 +0.342496
+0.781250 +0.156250 +0.272398
+0.812500 +0.156250 +0.204998
+0.843750 +0.156250 +0.143531
+0.875000 +0.156250 +0.090879
+0.906250 +0.156250 +0.049346
+0.937500 +0.156250 +0.020392
+0.968750 +0.156250 +0.004335
+1.000000 +0.156250 +0.000000
+0.000000 +0.187500 +0.000000
+0.031250 +0.187500 -0.001875
+0.062500 +0.187500 +0.001322
+0.093750 +0.187500 +0.015323
+0.125000 +0.187500 +0.043339
+0.156250 +0.187500 +0.086521
+0.187500 +0.187500 +0.144363
+0.218750 +0.187500 +0.215048
+0.250000 +0.187500 +0.295764
+0.281250 +0.187500 +0.383000
+0.312500 +0.187500 +0.472812
+0.343750 +0.187500 +0.561074
+0.375000 +0.187500 +0.643711
+0.406250 +0.187500 +0.716900
+0.437500 +0.187500 +0.777255
+0.468750 +0.187500 +0.821976
+0.500000 +0.187500 +0.848976
+0.531250 +0.187500 +0.856968
+0.562500 +0.187500 +0.845525
+0.593750 +0.187500 +0.815105
+0.625000 +0.187500 +0.767041
+0.656250 +0.187500 +0.703490
+0.687500 +0.187500 +0.627349
+0.718750 +0.187500 +0.542134
+0.750000 +0.187500 +0.451814
+0.781250 +0.187500 +0.360627
+0.812500 +0.187500 +0.272851
+0.843750 +0.187500 +0.192570
+0.875000 +0.187500 +0.123417
+0.906250 +0.187500 +0.068306
+0.937500 +0.187500 +0.029163
+0.968750 +0.187500 +0.006667
+1.000000 +0.187500 +0.000000
+0.000000 +0.218750 +0.000000
+0.031250 +0.218750 -0.000755
+0.062500 +0.218750 +0.006252
+0.093750 +0.218750 +0.027074
+0.125000 +0.218750 +0.065054
+0.156250 +0.218750 +0.121260
+0.187500 +0.218750 +0.194886
+0.218750 +0.218750 +0.283625
+0.250000 +0.218750 +0.384014
+0.281250 +0.218750 +0.491771
+0.312500 +0.218750 +0.602110
+0.343750 +0.218750 +0.710040
+0.375000 +0.218750 +0.810640
+0.406250 +0.218750 +0.899310
+0.437500 +0.218750 +0.971985
+0.468750 +0.218750 +1.025322
+0.500000 +0.218750 +1.056847
+0.531250 +0.218750 +1.065063
+0.562500 +0.218750 +1.049521
+0.593750 +0.218750 +1.010840
+0.625000 +0.218750 +0.950700
+0.656250 +0.218750 +0.871770
+0.687500 +0.218750 +0.777606
+0.718750 +0.218750 +0.672494
+0.750000 +0.218750 +0.561256
+0.781250 +0.218750 +0.449012
+0.812500 +0.218750 +0.340914
+0.843750 +0.218750 +0.241862
+0.875000 +0.218750 +0.156208
+0.906250 +0.218750 +0.087467
+0.937500 +0.218750 +0.038049
+0.968750 +0.218750 +0.009030
+1.000000 +0.218750 +0.000000
+0.000000 +0.250000 +0.000000
+0.031250 +0.250000 +0.000699
+0.062500 +0.250000 +0.012227
+0.093750 +0.250000 +0.040721
+0.125000 +0.250000 +0.089473
+0.156250 +0.250000 +0.159340
+0.187500 +0.250000 +0.249139
+0.218750 +0.250000 +0.356032
+0.250000 +0.250000 +0.475895
+0.281250 +0.250000 +0.603692
+0.312500 +0.250000 +0.733831
+0.343750 +0.250000 +0.860506
+0.375000 +0.250000 +0.978008
+0.406250 +0.250000 +1.081022
+0.437500 +0.250000 +1.164870
+0.468750 +0.250000 +1.225729
+0.500000 +0.250000 +1.260797
+0.531250 +0.250000 +1.268416
+0.562500 +0.250000 +1.248151
+0.593750 +0.250000 +1.200813
+0.625000 +0.250000 +1.128438
+0.656250 +0.250000 +1.034208
+0.687500 +0.250000 +0.922319
+0.718750 +0.250000 +0.797800
+0.750000 +0.250000 +0.666280
+0.781250 +0.250000 +0.533710
+0.812500 +0.250000 +0.406058
+0.843750 +0.250000 +0.288985
+0.875000 +0.250000 +0.187514
+0.906250 +0.250000 +0.105725
+0.937500 +0.250000 +0.046486
+0.968750 +0.250000 +0.011256
+1.000000 +0.250000 +0.000000
+0.000000 +0.281250 +0.000000
+0.031250 +0.281250 +0.002407
+0.062500 +0.281250 +0.018968
+0.093750 +0.281250 +0.055694
+0.125000 +0.281250 +0.115664
+0.156250 +0.281250 +0.199410
+0.187500 +0.281250 +0.305304
+0.218750 +0.281250 +0.429943
+0.250000 +0.281250 +0.568549
+0.281250 +0.281250 +0.715363
+0.312500 +0.281250 +0.864036
+0.343750 +0.281250 +1.008013
+0.375000 +0.281250 +1.140876
+0.406250 +0.281250 +1.256676
+0.437500 +0.281250 +1.350202
+0.468750 +0.281250 +1.417228
+0.500000 +0.281250 +1.454692
+0.531250 +0.281250 +1.460833
+0.562500 +0.281250 +1.435272
+0.593750 +0.281250 +1.379039
+0.625000 +0.281250 +1.294534
+0.656250 +0.281250 +1.185439
+0.687500 +0.281250 +1.056565
+0.718750 +0.281250 +0.913637
+0.750000 +0.281250 +0.763031
+0.781250 +0.281250 +0.611462
+0.812500 +0.281250 +0.465639
+0.843750 +0.281250 +0.331908
+0.875000 +0.281250 +0.215892
+0.906250 +0.281250 +0.122174
+0.937500 +0.281250 +0.054021
+0.968750 +0.281250 +0.013214
+1.000000 +0.281250 +0.000000
+0.000000 +0.312500 +0.000000
+0.031250 +0.312500 +0.004290
+0.062500 +0.312500 +0.026195
+0.093750 +0.312500 +0.071417
+0.125000 +0.312500 +0.142686
+0.156250 +0.312500 +0.240113
+0.187500 +0.312500 +0.361571
+0.218750 +0.312500 +0.503080
+0.250000 +0.312500 +0.659220
+0.281250 +0.312500 +0.823553
+0.312500 +0.312500 +0.989041
+0.343750 +0.312500 +1.148457
+0.375000 +0.312500 +1.294766
+0.406250 +0.312500 +1.421474
+0.437500 +0.312500 +1.522934
+0.468750 +0.312500 +1.594600
+0.500000 +0.312500 +1.633224
+0.531250 +0.312500 +1.637004
+0.562500 +0.312500 +1.605662
+0.593750 +0.312500 +1.540467
+0.625000 +0.312500 +1.444190
+0.656250 +0.312500 +1.320994
+0.687500 +0.312500 +1.176265
+0.718750 +0.312500 +1.016367
+0.750000 +0.312500 +0.848353
+0.781250 +0.312500 +0.679617
+0.812500 +0.312500 +0.517521
+0.843750 +0.312500 +0.369003
+0.875000 +0.312500 +0.240200
+0.906250 +0.312500 +0.136109
+0.937500 +0.312500 +0.060311
+0.968750 +0.312500 +0.014811
+1.000000 +0.312500 +0.000000
+0.000000 +0.343750 +0.000000
+0.031250 +0.343750 +0.006273
+0.062500 +0.343750 +0.033631
+0.093750 +0.343750 +0.087319
+0.125000 +0.343750 +0.169606
+0.156250 +0.343750 +0.280113
+0.187500 +0.343750 +0.416176
+0.218750 +0.343750 +0.573239
+0.250000 +0.343750 +0.745274
+0.281250 +0.343750 +0.925219
+0.312500 +0.343750 +1.105423
+0.343750 +0.343750 +1.278080
+0.375000 +0.343750 +1.435633
+0.406250 +0.343750 +1.571149
+0.437500 +0.343750 +1.678638
+0.468750 +0.343750 +1.753325
+0.500000 +0.343750 +1.791856
+0.531250 +0.343750 +1.792447
+0.562500 +0.343750 +1.754963
+0.593750 +0.343750 +1.680931
+0.625000 +0.343750 +1.573490
+0.656250 +0.343750 +1.437260
+0.687500 +0.343750 +1.278153
+0.718750 +0.343750 +1.103108
+0.750000 +0.343750 +0.919771
+0.781250 +0.343750 +0.736122
+0.812500 +0.343750 +0.560071
+0.843750 +0.343750 +0.399048
+0.875000 +0.343750 +0.259597
+0.906250 +0.343750 +0.147024
+0.937500 +0.343750 +0.065119
+0.968750 +0.343750 +0.015983
+1.000000 +0.343750 +0.000000
+0.000000 +0.375000 +0.000000
+0.031250 +0.375000 +0.008278
+0.062500 +0.375000 +0.041002
+0.093750 +0.375000 +0.102839
+0.125000 +0.375000 +0.195513
+0.156250 +0.375000 +0.318109
+0.187500 +0.375000 +0.467415
+0.218750 +0.375000 +0.638317
+0.250000 +0.375000 +0.824225
+0.281250 +0.375000 +1.017524
+0.312500 +0.375000 +1.210037
+0.343750 +0.375000 +1.393476
+0.375000 +0.375000 +1.559869
+0.406250 +0.375000 +1.701948
+0.437500 +0.375000 +1.813482
+0.468750 +0.375000 +1.889556
+0.500000 +0.375000 +1.926787
+0.531250 +0.375000 +1.923465
+0.562500 +0.375000 +1.879636
+0.593750 +0.375000 +1.797102
+0.625000 +0.375000 +1.679356
+0.656250 +0.375000 +1.531444
+0.687500 +0.375000 +1.359750
+0.718750 +0.375000 +1.171710
+0.750000 +0.375000 +0.975473
+0.781250 +0.375000 +0.779501
+0.812500 +0.375000 +0.592145
+0.843750 +0.375000 +0.421207
+0.875000 +0.375000 +0.273524
+0.906250 +0.375000 +0.154597
+0.937500 +0.375000 +0.068300
+0.968750 +0.375000 +0.016696
+1.000000 +0.375000 +0.000000
+0.000000 +0.406250 +0.000000
+0.031250 +0.406250 +0.010233
+0.062500 +0.406250 +0.048041
+0.093750 +0.406250 +0.117429
+0.125000 +0.406250 +0.219524
+0.156250 +0.406250 +0.352851
+0.187500 +0.406250 +0.513665
+0.218750 +0.406250 +0.696331
+0.250000 +0.406250 +0.893757
+0.281250 +0.406250 +1.097859
+0.312500 +0.406250 +1.300029
+0.343750 +0.406250 +1.491603
+0.375000 +0.406250 +1.664304
+0.406250 +0.406250 +1.810634
+0.437500 +0.406250 +1.924220
+0.468750 +0.406250 +2.000097
+0.500000 +0.406250 +2.034923
+0.531250 +0.406250 +2.027117
+0.562500 +0.406250 +1.976932
+0.593750 +0.406250 +1.886453
+0.625000 +0.406250 +1.759512
+0.656250 +0.406250 +1.601538
+0.687500 +0.406250 +1.419321
+0.718750 +0.406250 +1.220717
+0.750000 +0.406250 +1.014275
+0.781250 +0.406250 +0.808831
+0.812500 +0.406250 +0.613056
+0.843750 +0.406250 +0.435006
+0.875000 +0.406250 +0.281688
+0.906250 +0.406250 +0.158674
+0.937500 +0.406250 +0.069793
+0.968750 +0.406250 +0.016940
+1.000000 +0.406250 +0.000000
+0.000000 +0.437500 +0.000000
+0.031250 +0.437500 +0.012061
+0.062500 +0.437500 +0.054485
+0.093750 +0.437500 +0.130560
+0.125000 +0.437500 +0.240794
+0.156250 +0.437500 +0.383161
+0.187500 +0.437500 +0.553412
+0.218750 +0.437500 +0.745449
+0.250000 +0.437500 +0.951759
+0.281250 +0.437500 +1.163878
+0.312500 +0.437500 +1.372872
+0.343750 +0.437500 +1.569814
+0.375000 +0.437500 +1.746229
+0.406250 +0.437500 +1.894496
+0.437500 +0.437500 +2.008198
+0.468750 +0.437500 +2.082402
+0.500000 +0.437500 +2.113870
+0.531250 +0.437500 +2.101194
+0.562500 +0.437500 +2.044859
+0.593750 +0.437500 +1.947228
+0.625000 +0.437500 +1.812446
+0.656250 +0.437500 +1.646274
+0.687500 +0.437500 +1.455840
+0.718750 +0.437500 +1.249326
+0.750000 +0.437500 +1.035580
+0.781250 +0.437500 +0.823695
+0.812500 +0.437500 +0.622541
+0.843750 +0.437500 +0.440303
+0.875000 +0.437500 +0.284032
+0.906250 +0.437500 +0.159247
+0.937500 +0.437500 +0.069614
+0.968750 +0.437500 +0.016725
+1.000000 +0.437500 +0.000000
+0.000000 +0.468750 +0.000000
+0.031250 +0.468750 +0.013690
+0.062500 +0.468750 +0.060085
+0.093750 +0.468750 +0.141735
+0.125000 +0.468750 +0.258539
+0.156250 +0.468750 +0.407951
+0.187500 +0.468750 +0.585276
+0.218750 +0.468750 +0.784027
+0.250000 +0.468750 +0.996359
+0.281250 +0.468750 +1.213534
+0.312500 +0.468750 +1.426403
+0.343750 +0.468750 +1.625886
+0.375000 +0.468750 +1.803421
+0.406250 +0.468750 +1.951371
+0.437500 +0.468750 +2.063363
+0.468750 +0.468750 +2.134572
+0.500000 +0.468750 +2.161919
+0.531250 +0.468750 +2.144206
+0.562500 +0.468750 +2.082159
+0.593750 +0.468750 +1.978406
+0.625000 +0.468750 +1.837370
+0.656250 +0.468750 +1.665085
+0.687500 +0.468750 +1.468939
+0.718750 +0.468750 +1.257342
+0.750000 +0.468750 +1.039334
+0.781250 +0.468750 +0.824143
+0.812500 +0.468750 +0.620718
+0.843750 +0.468750 +0.437248
+0.875000 +0.468750 +0.280706
+0.906250 +0.468750 +0.156443
+0.937500 +0.468750 +0.067842
+0.968750 +0.468750 +0.016081
+1.000000 +0.468750 +0.000000
+0.000000 +0.500000 +0.000000
+0.031250 +0.500000 +0.015051
+0.062500 +0.500000 +0.064607
+0.093750 +0.500000 +0.150496
+0.125000 +0.500000 +0.272047
+0.156250 +0.500000 +0.426253
+0.187500 +0.500000 +0.608045
+0.218750 +0.500000 +0.810642
+0.250000 +0.500000 +1.025969
+0.281250 +0.500000 +1.245125
+0.312500 +0.500000 +1.458860
+0.343750 +0.500000 +1.658059
+0.375000 +0.500000 +1.834182
+0.406250 +0.500000 +1.979670
+0.437500 +0.500000 +2.088282
+0.468750 +0.500000 +2.155365
+0.500000 +0.500000 +2.178050
+0.531250 +0.500000 +2.155365
+0.562500 +0.500000 +2.088282
+0.593750 +0.500000 +1.979670
+0.625000 +0.500000 +1.834182
+0.656250 +0.500000 +1.658059
+0.687500 +0.500000 +1.458860
+0.718750 +0.500000 +1.245125
+0.750000 +0.500000 +1.025969
+0.781250 +0.500000 +0.810642
+0.812500 +0.500000 +0.608045
+0.843750 +0.500000 +0.426253
+0.875000 +0.500000 +0.272047
+0.906250 +0.500000 +0.150496
+0.937500 +0.500000 +0.064607
+0.968750 +0.500000 +0.015051
+1.000000 +0.500000 +0.000000
+0.000000 +0.531250 +0.000000
+0.031250 +0.531250 +0.016081
+0.062500 +0.531250 +0.067842
+0.093750 +0.531250 +0.156443
+0.125000 +0.531250 +0.280706
+0.156250 +0.531250 +0.437248
+0.187500 +0.531250 +0.620718
+0.218750 +0.531250 +0.824143
+0.250000 +0.531250 +1.039334
+0.281250 +0.531250 +1.257342
+0.312500 +0.531250 +1.468939
+0.343750 +0.531250 +1.665085
+0.375000 +0.531250 +1.837370
+0.406250 +0.531250 +1.978406
+0.437500 +0.531250 +2.082159
+0.468750 +0.531250 +2.144206
+0.500000 +0.531250 +2.161919
+0.531250 +0.531250 +2.134572
+0.562500 +0.531250 +2.063363
+0.593750 +0.531250 +1.951371
+0.625000 +0.531250 +1.803421
+0.656250 +0.531250 +1.625886
+0.687500 +0.531250 +1.426403
+0.718750 +0.531250 +1.213534
+0.750000 +0.531250 +0.996359
+0.781250 +0.531250 +0.784027
+0.812500 +0.531250 +0.585276
+0.843750 +0.531250 +0.407951
+0.875000 +0.531250 +0.258539
+0.906250 +0.531250 +0.141735
+0.937500 +0.531250 +0.060085
+0.968750 +0.531250 +0.013690
+1.000000 +0.531250 +0.000000
+0.000000 +0.562500 +0.000000
+0.031250 +0.562500 +0.016725
+0.062500 +0.562500 +0.069614
+0.093750 +0.562500 +0.159247
+0.125000 +0.562500 +0.284032
+0.156250 +0.562500 +0.440303
+0.187500 +0.562500 +0.622541
+0.218750 +0.562500 +0.823695
+0.250000 +0.562500 +1.035580
+0.281250 +0.562500 +1.249326
+0.312500 +0.562500 +1.455840
+0.343750 +0.562500 +1.646274
+0.375000 +0.562500 +1.812446
+0.406250 +0.562500 +1.947228
+0.437500 +0.562500 +2.044859
+0.468750 +0.562500 +2.101194
+0.500000 +0.562500 +2.113870
+0.531250 +0.562500 +2.082402
+0.562500 +0.562500 +2.008198
+0.593750 +0.562500 +1.894496
+0.625000 +0.562500 +1.746229
+0.656250 +0.562500 +1.569814
+0.687500 +0.562500 +1.372872
+0.718750 +0.562500 +1.163878
+0.750000 +0.562500 +0.951759
+0.781250 +0.562500 +0.745449
+0.812500 +0.562500 +0.553412
+0.843750 +0.562500 +0.383161
+0.875000 +0.562500 +0.240794
+0.906250 +0.562500 +0.130560
+0.937500 +0.562500 +0.054485
+0.968750 +0.562500 +0.012061
+1.000000 +0.562500 +0.000000
+0.000000 +0.593750 +0.000000
+0.031250 +0.593750 +0.016940
+0.062500 +0.593750 +0.069793
+0.093750 +0.593750 +0.158674
+0.125000 +0.593750 +0.281688
+0.156250 +0.593750 +0.435006
+0.187500 +0.593750 +0.613056
+0.218750 +0.593750 +0.808831
+0.250000 +0.593750 +1.014275
+0.281250 +0.593750 +1.220717
+0.312500 +0.593750 +1.419321
+0.343750 +0.593750 +1.601538
+0.375000 +0.593750 +1.759512
+0.406250 +0.593750 +1.886453
+0.437500 +0.593750 +1.976932
+0.468750 +0.593750 +2.027117
+0.500000 +0.593750 +2.034923
+0.531250 +0.593750 +2.000097
+0.562500 +0.593750 +1.924220
+0.593750 +0.593750 +1.810634
+0.625000 +0.593750 +1.664304
+0.656250 +0.593750 +1.491603
+0.687500 +0.593750 +1.300029
+0.718750 +0.593750 +1.097859
+0.750000 +0.593750 +0.893757
+0.781250 +0.593750 +0.696331
+0.812500 +0.593750 +0.513665
+0.843750 +0.593750 +0.352851
+0.875000 +0.593750 +0.219524
+0.906250 +0.593750 +0.117429
+0.937500 +0.593750 +0.048041
+0.968750 +0.593750 +0.010233
+1.000000 +0.593750 +0.000000
+0.000000 +0.625000 +0.000000
+0.031250 +0.625000 +0.016696
+0.062500 +0.625000 +0.068300
+0.093750 +0.625000 +0.154597
+0.125000 +0.625000 +0.273524
+0.156250 +0.625000 +0.421207
+0.187500 +0.625000 +0.592145
+0.218750 +0.625000 +0.779501
+0.250000 +0.625000 +0.975473
+0.281250 +0.625000 +1.171710
+0.312500 +0.625000 +1.359750
+0.343750 +0.625000 +1.531444
+0.375000 +0.625000 +1.679356
+0.406250 +0.625000 +1.797102
+0.437500 +0.625000 +1.879636
+0.468750 +0.625000 +1.923465
+0.500000 +0.625000 +1.926787
+0.531250 +0.625000 +1.889556
+0.562500 +0.625000 +1.813482
+0.593750 +0.625000 +1.701948
+0.625000 +0.625000 +1.559869
+0.656250 +0.625000 +1.393476
+0.687500 +0.625000 +1.210037
+0.718750 +0.625000 +1.017524
+0.750000 +0.625000 +0.824225
+0.781250 +0.625000 +0.638317
+0.812500 +0.625000 +0.467415
+0.843750 +0.625000 +0.318109
+0.875000 +0.625000 +0.195513
+0.906250 +0.625000 +0.102839
+0.937500 +0.625000 +0.041002
+0.968750 +0.625000 +0.008278
+1.000000 +0.625000 +0.000000
+0.000000 +0.656250 +0.000000
+0.031250 +0.656250 +0.015983
+0.062500 +0.656250 +0.065119
+0.093750 +0.656250 +0.147024
+0.125000 +0.656250 +0.259597
+0.156250 +0.656250 +0.399048
+0.187500 +0.656250 +0.560071
+0.218750 +0.656250 +0.736122
+0.250000 +0.656250 +0.919771
+0.281250 +0.656250 +1.103108
+0.312500 +0.656250 +1.278153
+0.343750 +0.656250 +1.437260
+0.375000 +0.656250 +1.573490
+0.406250 +0.656250 +1.680931
+0.437500 +0.656250 +1.754963
+0.468750 +0.656250 +1.792447
+0.500000 +0.656250 +1.791856
+0.531250 +0.656250 +1.753325
+0.562500 +0.656250 +1.678638
+0.593750 +0.656250 +1.571149
+0.625000 +0.656250 +1.435633
+0.656250 +0.656250 +1.278080
+0.687500 +0.656250 +1.105423
+0.718750 +0.656250 +0.925219
+0.750000 +0.656250 +0.745274
+0.781250 +0.656250 +0.573239
+0.812500 +0.656250 +0.416176
+0.843750 +0.656250 +0.280113
+0.875000 +0.656250 +0.169606
+0.906250 +0.656250 +0.087319
+0.937500 +0.656250 +0.033631
+0.968750 +0.656250 +0.006273
+1.000000 +0.656250 +0.000000
+0.000000 +0.687500 +0.000000
+0.031250 +0.687500 +0.014811
+0.062500 +0.687500 +0.060311
+0.093750 +0.687500 +0.136109
+0.125000 +0.687500 +0.240200
+0.156250 +0.687500 +0.369003
+0.187500 +0.687500 +0.517521
+0.218750 +0.687500 +0.679617
+0.250000 +0.687500 +0.848353
+0.281250 +0.687500 +1.016367
+0.312500 +0.687500 +1.176265
+0.343750 +0.687500 +1.320994
+0.375000 +0.687500 +1.444190
+0.406250 +0.687500 +1.540467
+0.437500 +0.687500 +1.605662
+0.468750 +0.687500 +1.637004
+0.500000 +0.687500 +1.633224
+0.531250 +0.687500 +1.594600
+0.562500 +0.687500 +1.522934
+0.593750 +0.687500 +1.421474
+0.625000 +0.687500 +1.294766
+0.656250 +0.687500 +1.148457
+0.687500 +0.687500 +0.989041
+0.718750 +0.687500 +0.823553
+0.750000 +0.687500 +0.659220
+0.781250 +0.687500 +0.503080
+0.812500 +0.687500 +0.361571
+0.843750 +0.687500 +0.240113
+0.875000 +0.687500 +0.142686
+0.906250 +0.687500 +0.071417
+0.937500 +0.687500 +0.026195
+0.968750 +0.687500 +0.004290
+1.000000 +0.687500 +0.000000
+0.000000 +0.718750 +0.000000
+0.031250 +0.718750 +0.013214
+0.062500 +0.718750 +0.054021
+0.093750 +0.718750 +0.122174
+0.125000 +0.718750 +0.215892
+0.156250 +0.718750 +0.331908
+0.187500 +0.718750 +0.465639
+0.218750 +0.718750 +0.611462
+0.250000 +0.718750 +0.763031
+0.281250 +0.718750 +0.913637
+0.312500 +0.718750 +1.056565
+0.343750 +0.718750 +1.185439
+0.375000 +0.718750 +1.294534
+0.406250 +0.718750 +1.379039
+0.437500 +0.718750 +1.435272
+0.468750 +0.718750 +1.460833
+0.500000 +0.718750 +1.454692
+0.531250 +0.718750 +1.417228
